-1.841697
0.802536
1.083663
1.149082
2.184802
0.938637
-0.899205
-1.809867
-0.526624
0.996352
0.704217
1.761840
0.386947
0.710392
0.313072
-1.187379
0.122388
0.805775
0.929624
0.087262
-0.818884
2.450228
0.838989
-0.038530
-0.494265
0.549689
-1.304068
0.482686
-0.072503
1.194222
0.618859
-1.201359
0.260680
0.070915
0.349017
0.019598
0.386150
0.256099
-0.273895
0.575197
0.077200
0.130578
0.130817
0.278641
0.013066
0.044568
0.076035
0.005650
0.136135
0.038509
-0.183080
-0.115893
-0.064293
-0.176103
-0.061002
0.041693
-0.065762
0.049440
-0.089834
-0.076434
-0.010676
-0.003136
-0.034532
-0.085898
